"time","CIF","lower","upper","group","interval"
119,0.192094312963574,0.16674588739653,0.218835842978801,"induced","0–8"
120,0.192094312963574,0.16674588739653,0.218835842978801,"induced","0–8"
0,0,0,0,"expectant","8–16"
1,0,0,0,"expectant","8–16"
2,0,0,0,"expectant","8–16"
3,0,0,0,"expectant","8–16"
4,0,0,0,"expectant","8–16"
5,0,0,0,"expectant","8–16"
6,0,0,0,"expectant","8–16"
7,0,0,0,"expectant","8–16"
8,0,0,0,"expectant","8–16"
9,0,0,0,"expectant","8–16"
10,0,0,0,"expectant","8–16"
11,0,0,0,"expectant","8–16"
12,0,0,0,"expectant","8–16"
13,0,0,0,"expectant","8–16"
14,0,0,0,"expectant","8–16"
15,0,0,0,"expectant","8–16"
16,0,0,0,"expectant","8–16"
17,0.00353588560726215,0.00274050801666836,0.00451216858775229,"expectant","8–16"
18,0.00804220731061049,0.00669410830029776,0.00959704746763169,"expectant","8–16"
19,0.011670107894557,0.0099058511010714,0.0136687759607541,"expectant","8–16"
20,0.0166986037408477,0.0144168834086883,0.0192432084397775,"expectant","8–16"
21,0.0207014732153575,0.0180745369257872,0.0236016615991817,"expectant","8–16"
22,0.024741185745523,0.021785966185785,0.0279787133361682,"expectant","8–16"
23,0.0301736216161758,0.0267165706249822,0.0339389944137715,"expectant","8–16"
24,0.0351882613313674,0.0313240985198552,0.0393749700714829,"expectant","8–16"
25,0.0406622366230057,0.0363554175250619,0.0453075936591473,"expectant","8–16"
26,0.0456458551439973,0.0409940050295353,0.0506420831713872,"expectant","8–16"
27,0.0485479900218496,0.0437112182209908,0.0537305693049347,"expectant","8–16"
28,0.0527425154983587,0.047615994093837,0.0582206929321424,"expectant","8–16"
29,0.0570238134109999,0.0516451878176637,0.0627543998517592,"expectant","8–16"
30,0.0613001529551317,0.0556607016185769,0.0672936484390878,"expectant","8–16"
31,0.0648757173617252,0.0590405004575607,0.0710642038107824,"expectant","8–16"
32,0.0684873336917009,0.0624160006066094,0.0749161582778791,"expectant","8–16"
33,0.0721665561244018,0.0659234694270412,0.0787633811728931,"expectant","8–16"
34,0.0758753364818774,0.0694034944211679,0.0827038985557169,"expectant","8–16"
35,0.080132281905288,0.0734412869276986,0.0871786867164612,"expectant","8–16"
36,0.085193536028642,0.0782582707101003,0.0924813213229446,"expectant","8–16"
37,0.0902861398442982,0.0830804027314489,0.0978443963253052,"expectant","8–16"
38,0.0946251310195168,0.0871829892584091,0.102420482887706,"expectant","8–16"
39,0.100110554967979,0.0924144730741693,0.108156559692096,"expectant","8–16"
40,0.105359916173051,0.0974414694342855,0.113623580576642,"expectant","8–16"
41,0.108448048902354,0.100379608160513,0.116860776426343,"expectant","8–16"
42,0.112196860742994,0.103962463789934,0.120773082628831,"expectant","8–16"
43,0.115064584956831,0.106669631559307,0.123802341503254,"expectant","8–16"
44,0.118603043195159,0.110040543426583,0.12750698320251,"expectant","8–16"
45,0.121380069961855,0.112679510824963,0.130421536252466,"expectant","8–16"
46,0.124681943720754,0.115836080319875,0.133866587556124,"expectant","8–16"
47,0.127860235231918,0.118879881397952,0.137176945795118,"expectant","8–16"
48,0.129848075385319,0.120774406098296,0.139257300497334,"expectant","8–16"
49,0.13185636214603,0.122659683898571,0.141389923899878,"expectant","8–16"
50,0.13359813343683,0.124328379527222,0.143203396040769,"expectant","8–16"
51,0.13601663520091,0.126650395503574,0.145716129695026,"expectant","8–16"
52,0.13709050967795,0.127617273730202,0.146900638279042,"expectant","8–16"
53,0.138978791641111,0.129425379821818,0.148867648891364,"expectant","8–16"
54,0.140335017327125,0.130734027809152,0.150269708373139,"expectant","8–16"
55,0.141707790535822,0.132061291843675,0.151686056882943,"expectant","8–16"
56,0.142678896300237,0.133005579640513,0.152682251331155,"expectant","8–16"
57,0.14351787742966,0.133820806619792,0.153543545396123,"expectant","8–16"
58,0.144222065973203,0.134502292936527,0.154269424317054,"expectant","8–16"
59,0.145068023864464,0.135320625891329,0.155141822532358,"expectant","8–16"
60,0.145918910195903,0.136146835692699,0.156015990629173,"expectant","8–16"
61,0.147216753302679,0.137409769469424,0.157346451729645,"expectant","8–16"
62,0.147362989281588,0.13755197620643,0.157496466808444,"expectant","8–16"
63,0.147952912628642,0.138126803242597,0.158100403506731,"expectant","8–16"
64,0.1485508488098,0.138710355199709,0.158711571397873,"expectant","8–16"
65,0.149003842756354,0.139151402400731,0.159175712392381,"expectant","8–16"
66,0.149308342344744,0.139449228623756,0.15948626031031,"expectant","8–16"
67,0.149308342344744,0.139449228623756,0.15948626031031,"expectant","8–16"
68,0.14961518515656,0.13974827284847,0.159800344158847,"expectant","8–16"
69,0.149767292983489,0.139898044104763,0.159954412573413,"expectant","8–16"
70,0.149767292983489,0.139898044104763,0.159954412573413,"expectant","8–16"
71,0.149920648165092,0.140049725086104,0.160109018975035,"expectant","8–16"
72,0.149920648165092,0.140049725086104,0.160109018975035,"expectant","8–16"
73,0.149920648165092,0.140049725086104,0.160109018975035,"expectant","8–16"
74,0.150692897202093,0.140787945626555,0.16091484142495,"expectant","8–16"
75,0.150692897202093,0.140787945626555,0.16091484142495,"expectant","8–16"
76,0.151008447791506,0.141097383573855,0.161235812602797,"expectant","8–16"
77,0.151167235717574,0.141253085085801,0.161397340213154,"expectant","8–16"
78,0.151167235717574,0.141253085085801,0.161397340213154,"expectant","8–16"
79,0.151167235717574,0.141253085085801,0.161397340213154,"expectant","8–16"
80,0.151167235717574,0.141253085085801,0.161397340213154,"expectant","8–16"
81,0.151482174901848,0.14154517236986,0.161735526943738,"expectant","8–16"
82,0.151482174901848,0.14154517236986,0.161735526943738,"expectant","8–16"
83,0.151637804819962,0.141694474602499,0.1618973582781,"expectant","8–16"
84,0.151637804819962,0.141694474602499,0.1618973582781,"expectant","8–16"
85,0.151796100461483,0.141850256910232,0.162057785571643,"expectant","8–16"
86,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
87,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
88,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
89,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
90,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
91,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
92,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
93,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
94,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
95,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
96,0.15195671258605,0.142006359581068,0.162222646847243,"expectant","8–16"
97,0.152110926005548,0.142156361355331,0.162380814671725,"expectant","8–16"
98,0.152588141287813,0.142623079952115,0.16286756993021,"expectant","8–16"
99,0.152588141287813,0.142623079952115,0.16286756993021,"expectant","8–16"
100,0.152588141287813,0.142623079952115,0.16286756993021,"expectant","8–16"
101,0.152588141287813,0.142623079952115,0.16286756993021,"expectant","8–16"
102,0.152750753033887,0.142781771362478,0.163033798982201,"expectant","8–16"
103,0.152750753033887,0.142781771362478,0.163033798982201,"expectant","8–16"
104,0.152750753033887,0.142781771362478,0.163033798982201,"expectant","8–16"
105,0.152750753033887,0.142781771362478,0.163033798982201,"expectant","8–16"
106,0.152750753033887,0.142781771362478,0.163033798982201,"expectant","8–16"
107,0.152750753033887,0.142781771362478,0.163033798982201,"expectant","8–16"
108,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
109,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
110,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
111,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
112,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
113,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
114,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
115,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
116,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
117,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
118,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
119,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
120,0.152901726535131,0.142926774159021,0.163190611305205,"expectant","8–16"
0,0,0,0,"induced","8–16"
1,0,0,0,"induced","8–16"
2,0,0,0,"induced","8–16"
3,0,0,0,"induced","8–16"
4,0,0,0,"induced","8–16"
5,0,0,0,"induced","8–16"
6,0,0,0,"induced","8–16"
7,0,0,0,"induced","8–16"
8,0,0,0,"induced","8–16"
9,0,0,0,"induced","8–16"
10,0,0,0,"induced","8–16"
11,0,0,0,"induced","8–16"
12,0,0,0,"induced","8–16"
13,0,0,0,"induced","8–16"
14,0,0,0,"induced","8–16"
15,0,0,0,"induced","8–16"
16,0,0,0,"induced","8–16"
17,0.0314872368082113,0.0242833464776067,0.0400937691209994,"induced","8–16"
18,0.0660121333742121,0.0549324563821952,0.0784089915302815,"induced","8–16"
19,0.088926913719019,0.0756665642633043,0.103460733382943,"induced","8–16"
20,0.115871892968722,0.100147863159874,0.132831305031475,"induced","8–16"
21,0.133874520529871,0.116571299109411,0.152382014436667,"induced","8–16"
22,0.148962178509081,0.130244601324267,0.168869276583733,"induced","8–16"
23,0.165521575389583,0.145252361943764,0.186958329458656,"induced","8–16"
24,0.178163277555402,0.156825029119414,0.200634693526493,"induced","8–16"
25,0.189498287834315,0.167243092897153,0.212849176815537,"induced","8–16"
26,0.197761571395674,0.174807325565376,0.221785782882286,"induced","8–16"
27,0.201701878846177,0.178388459484991,0.22607482917052,"induced","8–16"
28,0.206360499295075,0.182641348877371,0.231124467671133,"induced","8–16"
29,0.210234562084147,0.186167231401072,0.235334939148177,"induced","8–16"
30,0.213291806939284,0.188933186717599,0.238675251347905,"induced","8–16"
31,0.215306488462868,0.190760267703713,0.240871538843897,"induced","8–16"
32,0.216856248358815,0.192160597593601,0.242566442170014,"induced","8–16"
33,0.218021680527404,0.193203620163546,0.243851830389182,"induced","8–16"
34,0.218888110496727,0.193974407501497,0.244812417833605,"induced","8–16"
35,0.219587577820803,0.194597071181304,0.245587424399309,"induced","8–16"
36,0.220166196045479,0.195115335312978,0.24622506787493,"induced","8–16"
37,0.220549979602564,0.19545753152487,0.246649675561331,"induced","8–16"
38,0.220776764204187,0.195659785424885,0.246900532381206,"induced","8–16"
39,0.220956864333977,0.195822300164457,0.247097696572583,"induced","8–16"
40,0.221064033411274,0.195919637658489,0.2472143345811,"induced","8–16"
41,0.221103016624184,0.19595494609813,0.247256868598059,"induced","8–16"
42,0.221131871654411,0.195981151532657,0.247288275664302,"induced","8–16"
43,0.221145864756059,0.195993784887667,0.247303587308306,"induced","8–16"
44,0.221157244958432,0.196004168095275,0.24731592209096,"induced","8–16"
45,0.22116284749937,0.196009322022626,0.247321948912514,"induced","8–16"
46,0.2211667375806,0.196012924774379,0.247326107452418,"induced","8–16"
