"time","CIF","lower","upper","group","interval"
68,0.807905686496233,0.780201423508688,0.832499925577596,"induced","0–8"
69,0.80790568652056,0.780201423527235,0.832499925606066,"induced","0–8"
70,0.807905686729081,0.780201423687739,0.832499925848896,"induced","0–8"
71,0.807905686825831,0.780201423763336,0.832499925960678,"induced","0–8"
72,0.807905686839523,0.780201423774027,0.832499925976502,"induced","0–8"
73,0.807905686944099,0.780201423856699,0.832499926096569,"induced","0–8"
74,0.807905686960646,0.780201423869678,0.832499926115647,"induced","0–8"
75,0.807905686978899,0.780201423883544,0.832499926137048,"induced","0–8"
76,0.807905686983527,0.780201423886884,0.832499926142613,"induced","0–8"
77,0.807905686992196,0.780201423893307,0.832499926152906,"induced","0–8"
78,0.807905686999667,0.780201423898723,0.832499926161869,"induced","0–8"
79,0.807905687003044,0.780201423901216,0.832499926165885,"induced","0–8"
80,0.807905687006263,0.780201423903559,0.83249992616974,"induced","0–8"
81,0.807905687009072,0.780201423905612,0.832499926173097,"induced","0–8"
82,0.807905687013789,0.780201423908937,0.832499926178831,"induced","0–8"
83,0.807905687017639,0.780201423911698,0.832499926183475,"induced","0–8"
84,0.807905687017639,0.780201423911698,0.832499926183475,"induced","0–8"
85,0.807905687021084,0.780201423914169,0.832499926187628,"induced","0–8"
86,0.807905687024769,0.780201423916746,0.832499926192124,"induced","0–8"
87,0.80790568702769,0.780201423918795,0.832499926195682,"induced","0–8"
88,0.80790568702769,0.780201423918795,0.832499926195682,"induced","0–8"
89,0.80790568702769,0.780201423918795,0.832499926195682,"induced","0–8"
90,0.807905687029338,0.780201423919962,0.832499926197683,"induced","0–8"
91,0.807905687030086,0.780201423920488,0.832499926198593,"induced","0–8"
92,0.80790568703207,0.780201423921928,0.832499926200972,"induced","0–8"
93,0.807905687033165,0.780201423922736,0.832499926202274,"induced","0–8"
94,0.807905687034497,0.780201423923729,0.832499926203852,"induced","0–8"
95,0.807905687035258,0.780201423924301,0.832499926204749,"induced","0–8"
96,0.807905687035843,0.780201423924749,0.83249992620543,"induced","0–8"
97,0.807905687035843,0.780201423924749,0.83249992620543,"induced","0–8"
98,0.807905687035941,0.780201423924815,0.832499926205552,"induced","0–8"
99,0.807905687035941,0.780201423924815,0.832499926205552,"induced","0–8"
100,0.80790568703617,0.78020142392497,0.832499926205837,"induced","0–8"
101,0.80790568703628,0.780201423925047,0.832499926205971,"induced","0–8"
102,0.80790568703628,0.780201423925047,0.832499926205971,"induced","0–8"
103,0.807905687036367,0.780201423925105,0.832499926206079,"induced","0–8"
104,0.807905687036385,0.780201423925117,0.832499926206101,"induced","0–8"
105,0.807905687036385,0.780201423925117,0.832499926206101,"induced","0–8"
106,0.807905687036385,0.780201423925117,0.832499926206101,"induced","0–8"
107,0.807905687036385,0.780201423925117,0.832499926206101,"induced","0–8"
108,0.807905687036399,0.780201423925127,0.832499926206118,"induced","0–8"
109,0.807905687036399,0.780201423925127,0.832499926206118,"induced","0–8"
110,0.807905687036399,0.780201423925127,0.832499926206118,"induced","0–8"
111,0.807905687036399,0.780201423925127,0.832499926206118,"induced","0–8"
112,0.807905687036399,0.780201423925127,0.832499926206118,"induced","0–8"
113,0.807905687036399,0.780201423925127,0.832499926206118,"induced","0–8"
114,0.807905687036413,0.780201423925136,0.832499926206135,"induced","0–8"
115,0.807905687036418,0.78020142392514,0.832499926206141,"induced","0–8"
116,0.807905687036421,0.780201423925142,0.832499926206145,"induced","0–8"
117,0.807905687036421,0.780201423925142,0.832499926206145,"induced","0–8"
118,0.807905687036423,0.780201423925144,0.832499926206148,"induced","0–8"
