"time","event","prob","method","cif_lower","cif_upper","clone"
29.5,"Vaginal delivery",0.387959786572406,"Logistic‐model weights",0.373667962768737,0.404567086504925,"strategy_1"
29.5,"Other modes",0.0476909796417861,"Logistic‐model weights",0.040717577665263,0.0547239439694628,"strategy_1"
30,"Overall survival",0.551602878767618,"Logistic‐model weights",0.535837211345055,0.566789853088509,"strategy_1"
30,"Vaginal delivery",0.39850330155503,"Logistic‐model weights",0.383042399344072,0.413449546200749,"strategy_1"
30,"Other modes",0.0498938196773513,"Logistic‐model weights",0.0429705960448945,0.0575878107327079,"strategy_1"
30.5,"Overall survival",0.542677818106114,"Logistic‐model weights",0.527651749438409,0.558933469599943,"strategy_1"
30.5,"Vaginal delivery",0.406562644503294,"Logistic‐model weights",0.390312422054629,0.422032561910671,"strategy_1"
30.5,"Other modes",0.050759537390592,"Logistic‐model weights",0.0434102351877657,0.0586778594265238,"strategy_1"
31,"Overall survival",0.534868445983148,"Logistic‐model weights",0.519096157121734,0.552003653093307,"strategy_1"
31,"Vaginal delivery",0.412445365271023,"Logistic‐model weights",0.396124292524407,0.428213295072859,"strategy_1"
31,"Other modes",0.052686188745829,"Logistic‐model weights",0.0447774487006974,0.0603085900008865,"strategy_1"
31.5,"Overall survival",0.521437108636628,"Logistic‐model weights",0.505295745020818,0.53836746983827,"strategy_1"
31.5,"Vaginal delivery",0.425191167229241,"Logistic‐model weights",0.408041975127867,0.443285466129897,"strategy_1"
31.5,"Other modes",0.053371724134131,"Logistic‐model weights",0.0457174433463303,0.0613463326304235,"strategy_1"
32,"Overall survival",0.510690091702999,"Logistic‐model weights",0.492196174132829,0.526538594742317,"strategy_1"
32,"Vaginal delivery",0.43593818416287,"Logistic‐model weights",0.418370138958595,0.455150940587878,"strategy_1"
32,"Other modes",0.053371724134131,"Logistic‐model weights",0.0457174433463303,0.0613463326304235,"strategy_1"
32.5,"Overall survival",0.497518451794886,"Logistic‐model weights",0.478303270887723,0.513813505862476,"strategy_1"
32.5,"Vaginal delivery",0.447590158363842,"Logistic‐model weights",0.42920111376748,0.46712363578755,"strategy_1"
32.5,"Other modes",0.0548913898412712,"Logistic‐model weights",0.0472860663197466,0.0630764121356839,"strategy_1"
33,"Overall survival",0.485557382983414,"Logistic‐model weights",0.466373694337662,0.502121763211954,"strategy_1"
33,"Vaginal delivery",0.459551227175314,"Logistic‐model weights",0.440371243664646,0.48077262798072,"strategy_1"
33,"Other modes",0.0548913898412712,"Logistic‐model weights",0.0472860663197466,0.0630764121356839,"strategy_1"
33.5,"Overall survival",0.476584729840552,"Logistic‐model weights",0.455323191021593,0.494455909282449,"strategy_1"
33.5,"Vaginal delivery",0.466850229882113,"Logistic‐model weights",0.44862508811354,0.487302952937156,"strategy_1"
33.5,"Other modes",0.0565650402773352,"Logistic‐model weights",0.0489916194858779,0.0653842352161309,"strategy_1"
34,"Overall survival",0.47022828733334,"Logistic‐model weights",0.450302176861549,0.489709163593279,"strategy_1"
34,"Vaginal delivery",0.472346571057145,"Logistic‐model weights",0.453713450460996,0.49130738755725,"strategy_1"
34,"Other modes",0.0574251416095147,"Logistic‐model weights",0.0498092232431362,0.0658392463052512,"strategy_1"
34.5,"Overall survival",0.463556224928801,"Logistic‐model weights",0.443882597362841,0.483061563041226,"strategy_1"
34.5,"Vaginal delivery",0.477314859389837,"Logistic‐model weights",0.459341778386923,0.496558856177351,"strategy_1"
34.5,"Other modes",0.0591289156813614,"Logistic‐model weights",0.0514431201003244,0.0671886402836362,"strategy_1"
35,"Overall survival",0.451960344406088,"Logistic‐model weights",0.430169508868499,0.472010223101141,"strategy_1"
35,"Vaginal delivery",0.486052812646989,"Logistic‐model weights",0.467222451722827,0.506964464462765,"strategy_1"
35,"Other modes",0.0619868429469227,"Logistic‐model weights",0.0529862327351662,0.0715634599649309,"strategy_1"
35.5,"Overall survival",0.448479146951741,"Logistic‐model weights",0.427420241441378,0.469314479620506,"strategy_1"
35.5,"Vaginal delivery",0.489534010101336,"Logistic‐model weights",0.470439949233402,0.510433274006327,"strategy_1"
35.5,"Other modes",0.0619868429469227,"Logistic‐model weights",0.0529862327351662,0.0715634599649309,"strategy_1"
36,"Overall survival",0.443785062887583,"Logistic‐model weights",0.423633406860654,0.464301469973452,"strategy_1"
36,"Vaginal delivery",0.493162185367275,"Logistic‐model weights",0.472398739036404,0.513382055130738,"strategy_1"
36,"Other modes",0.0630527517451421,"Logistic‐model weights",0.0537123953672384,0.0737005090936708,"strategy_1"
36.5,"Overall survival",0.436950992324403,"Logistic‐model weights",0.418105703214523,0.457453664338282,"strategy_1"
36.5,"Vaginal delivery",0.497906313416558,"Logistic‐model weights",0.476510371996155,0.517656865626888,"strategy_1"
36.5,"Other modes",0.0651426942590381,"Logistic‐model weights",0.0548183110922666,0.0756911115695767,"strategy_1"
37,"Overall survival",0.429081185763458,"Logistic‐model weights",0.407950731117671,0.450119223575254,"strategy_1"
37,"Vaginal delivery",0.505776119977504,"Logistic‐model weights",0.484652163560589,0.526032870998437,"strategy_1"
37,"Other modes",0.0651426942590381,"Logistic‐model weights",0.0548183110922666,0.0756911115695767,"strategy_1"
37.5,"Overall survival",0.419888553715905,"Logistic‐model weights",0.399093013789692,0.439970661923894,"strategy_1"
37.5,"Vaginal delivery",0.512144455250489,"Logistic‐model weights",0.490358042560951,0.533159774332876,"strategy_1"
37.5,"Other modes",0.0679669910336064,"Logistic‐model weights",0.0580940744796414,0.0777793395540841,"strategy_1"
38,"Overall survival",0.412771685373083,"Logistic‐model weights",0.391433937175549,0.432454037133774,"strategy_1"
38,"Vaginal delivery",0.51926132359331,"Logistic‐model weights",0.498707479976702,0.538782792876103,"strategy_1"
38,"Other modes",0.0679669910336064,"Logistic‐model weights",0.0580940744796414,0.0777793395540841,"strategy_1"
38.5,"Overall survival",0.406033076761541,"Logistic‐model weights",0.385694867263073,0.424551451954961,"strategy_1"
38.5,"Vaginal delivery",0.522484376230275,"Logistic‐model weights",0.501981672546943,0.542990963571401,"strategy_1"
38.5,"Other modes",0.0714825470081836,"Logistic‐model weights",0.0611523821539922,0.08244823455436,"strategy_1"
39,"Overall survival",0.400911452403134,"Logistic‐model weights",0.379564630362895,0.420032911887621,"strategy_1"
39,"Vaginal delivery",0.527606000588682,"Logistic‐model weights",0.506575769263396,0.548225119537974,"strategy_1"
39,"Other modes",0.0714825470081836,"Logistic‐model weights",0.0611523821539922,0.08244823455436,"strategy_1"
39.5,"Overall survival",0.389280494202169,"Logistic‐model weights",0.367551669217682,0.410477747332904,"strategy_1"
39.5,"Vaginal delivery",0.539236958789647,"Logistic‐model weights",0.516409746090563,0.55921844564773,"strategy_1"
39.5,"Other modes",0.0714825470081836,"Logistic‐model weights",0.0611523821539922,0.08244823455436,"strategy_1"
40,"Overall survival",0.380304903388328,"Logistic‐model weights",0.358932826900661,0.40219239747677,"strategy_1"
40,"Vaginal delivery",0.5459050341459,"Logistic‐model weights",0.521980730296788,0.565666202706053,"strategy_1"
40,"Other modes",0.0737900624657714,"Logistic‐model weights",0.0626024872197003,0.0854937087433923,"strategy_1"
40.5,"Overall survival",0.372462396242588,"Logistic‐model weights",0.352014767080343,0.395944581330076,"strategy_1"
40.5,"Vaginal delivery",0.55374754129164,"Logistic‐model weights",0.530832973917497,0.576380644426465,"strategy_1"
40.5,"Other modes",0.0737900624657714,"Logistic‐model weights",0.0626024872197003,0.0854937087433923,"strategy_1"
41,"Overall survival",0.365880867505656,"Logistic‐model weights",0.343254005244955,0.388720668938689,"strategy_1"
41,"Vaginal delivery",0.560329070028573,"Logistic‐model weights",0.538687650667406,0.584336468915389,"strategy_1"
41,"Other modes",0.0737900624657714,"Logistic‐model weights",0.0626024872197003,0.0854937087433923,"strategy_1"
41.5,"Overall survival",0.364417948895541,"Logistic‐model weights",0.341644710875719,0.385745600902285,"strategy_1"
41.5,"Vaginal delivery",0.561791988638687,"Logistic‐model weights",0.539249995353025,0.585838818489663,"strategy_1"
41.5,"Other modes",0.0737900624657714,"Logistic‐model weights",0.0626024872197003,0.0854937087433923,"strategy_1"
42,"Overall survival",0.360671128605462,"Logistic‐model weights",0.339347615677928,0.381954721237656,"strategy_1"
42,"Vaginal delivery",0.564064121680717,"Logistic‐model weights",0.542521845442789,0.588446544932023,"strategy_1"
42,"Other modes",0.0752647497138203,"Logistic‐model weights",0.0641397471711143,0.0866166920038914,"strategy_1"
42.5,"Overall survival",0.353369782915689,"Logistic‐model weights",0.332954253313279,0.374097166669568,"strategy_1"
42.5,"Vaginal delivery",0.571365467370491,"Logistic‐model weights",0.546750826009827,0.594617043341586,"strategy_1"
42.5,"Other modes",0.0752647497138203,"Logistic‐model weights",0.0641397471711143,0.0866166920038914,"strategy_1"
43,"Overall survival",0.347801601782615,"Logistic‐model weights",0.326509297491988,0.36847103949986,"strategy_1"
43,"Vaginal delivery",0.574027031682183,"Logistic‐model weights",0.550819613597124,0.597697276716977,"strategy_1"
43,"Other modes",0.0781713665352017,"Logistic‐model weights",0.0660236945848894,0.09065854107508,"strategy_1"
43.5,"Overall survival",0.340111918407155,"Logistic‐model weights",0.318856515949006,0.362229677994599,"strategy_1"
43.5,"Vaginal delivery",0.580143694819307,"Logistic‐model weights",0.556277448452615,0.604419802030524,"strategy_1"
43.5,"Other modes",0.0797443867735376,"Logistic‐model weights",0.0677172058828029,0.0922230763421537,"strategy_1"
44,"Overall survival",0.33535985266817,"Logistic‐model weights",0.313228181103291,0.358709895167079,"strategy_1"
44,"Vaginal delivery",0.584895760558292,"Logistic‐model weights",0.560330477670152,0.609435493258326,"strategy_1"
44,"Other modes",0.0797443867735376,"Logistic‐model weights",0.0677172058828029,0.0922230763421537,"strategy_1"
44.5,"Overall survival",0.330479543308532,"Logistic‐model weights",0.308862868308296,0.354825546665135,"strategy_1"
44.5,"Vaginal delivery",0.588164044115395,"Logistic‐model weights",0.563492111012496,0.611344891632319,"strategy_1"
44.5,"Other modes",0.081356412576073,"Logistic‐model weights",0.0684870303822248,0.0952053574628989,"strategy_1"
45,"Overall survival",0.325549181581311,"Logistic‐model weights",0.304376894297672,0.347604068122963,"strategy_1"
45,"Vaginal delivery",0.593094405842616,"Logistic‐model weights",0.569114630109472,0.617528750893329,"strategy_1"
45,"Other modes",0.081356412576073,"Logistic‐model weights",0.0684870303822248,0.0952053574628989,"strategy_1"
45.5,"Overall survival",0.319351819703683,"Logistic‐model weights",0.297394498759359,0.341663327876504,"strategy_1"
45.5,"Vaginal delivery",0.597619587778488,"Logistic‐model weights",0.574588224924825,0.621937433138016,"strategy_1"
45.5,"Other modes",0.0830285925178291,"Logistic‐model weights",0.0698462840768464,0.0973362280765697,"strategy_1"
46,"Overall survival",0.31188014474521,"Logistic‐model weights",0.289717298435168,0.335798940381589,"strategy_1"
46,"Vaginal delivery",0.601674379455112,"Logistic‐model weights",0.577429032135789,0.62560815793619,"strategy_1"
46,"Other modes",0.0864454757996783,"Logistic‐model weights",0.0724343897699875,0.101722856443291,"strategy_1"
46.5,"Overall survival",0.307494215634051,"Logistic‐model weights",0.284975563278556,0.331759851809929,"strategy_1"
46.5,"Vaginal delivery",0.604341327582122,"Logistic‐model weights",0.580612930361687,0.628278354260979,"strategy_1"
46.5,"Other modes",0.0881644567838266,"Logistic‐model weights",0.0737601606151111,0.102500823720481,"strategy_1"
47,"Overall survival",0.305739159801935,"Logistic‐model weights",0.282986270071312,0.328212008948921,"strategy_1"
47,"Vaginal delivery",0.606096383414238,"Logistic‐model weights",0.58283600874925,0.629081374260694,"strategy_1"
47,"Other modes",0.0881644567838266,"Logistic‐model weights",0.0737601606151111,0.102500823720481,"strategy_1"
47.5,"Overall survival",0.298221798187343,"Logistic‐model weights",0.27675584446594,0.321968436120166,"strategy_1"
47.5,"Vaginal delivery",0.611835772823572,"Logistic‐model weights",0.587198756110036,0.6349136404538,"strategy_1"
47.5,"Other modes",0.0899424289890859,"Logistic‐model weights",0.0753580616855651,0.103848031653719,"strategy_1"
48,"Overall survival",0.288383406498041,"Logistic‐model weights",0.265205935151531,0.314615148481596,"strategy_1"
48,"Vaginal delivery",0.621674164512874,"Logistic‐model weights",0.594894026746101,0.64632154419117,"strategy_1"
48,"Other modes",0.0899424289890859,"Logistic‐model weights",0.0753580616855651,0.103848031653719,"strategy_1"
48.5,"Overall survival",0.281824077522904,"Logistic‐model weights",0.259357377475528,0.310065314577281,"strategy_1"
48.5,"Vaginal delivery",0.628233493488011,"Logistic‐model weights",0.602489917993673,0.651267525478762,"strategy_1"
48.5,"Other modes",0.0899424289890859,"Logistic‐model weights",0.0753580616855651,0.103848031653719,"strategy_1"
49,"Overall survival",0.278119591364866,"Logistic‐model weights",0.255534146586119,0.302301091513934,"strategy_1"
49,"Vaginal delivery",0.631937979646049,"Logistic‐model weights",0.606881175268876,0.657239859305854,"strategy_1"
49,"Other modes",0.0899424289890859,"Logistic‐model weights",0.0753580616855651,0.103848031653719,"strategy_1"
49.5,"Overall survival",0.268508941317206,"Logistic‐model weights",0.245827672045611,0.295532130083707,"strategy_1"
49.5,"Vaginal delivery",0.641548629693709,"Logistic‐model weights",0.618546640724072,0.668192687686179,"strategy_1"
49.5,"Other modes",0.0899424289890859,"Logistic‐model weights",0.0753580616855651,0.103848031653719,"strategy_1"
50,"Overall survival",0.259384129280092,"Logistic‐model weights",0.237653533507812,0.286769292516802,"strategy_1"
50,"Vaginal delivery",0.650673441730822,"Logistic‐model weights",0.627460047372148,0.676138827593411,"strategy_1"
50,"Other modes",0.0899424289890859,"Logistic‐model weights",0.0753580616855651,0.103848031653719,"strategy_1"
50.5,"Overall survival",0.25184518215855,"Logistic‐model weights",0.23021306037967,0.280059839140179,"strategy_1"
50.5,"Vaginal delivery",0.658212388852365,"Logistic‐model weights",0.634466807236521,0.682298808196086,"strategy_1"
50.5,"Other modes",0.0899424289890859,"Logistic‐model weights",0.0753580616855651,0.103848031653719,"strategy_1"
51,"Overall survival",0.248386455251554,"Logistic‐model weights",0.225662015608931,0.276466534960075,"strategy_1"
51,"Vaginal delivery",0.661671115759361,"Logistic‐model weights",0.636579991106146,0.685419756984051,"strategy_1"
51,"Other modes",0.0899424289890859,"Logistic‐model weights",0.0753580616855651,0.103848031653719,"strategy_1"
51.5,"Overall survival",0.244405964714357,"Logistic‐model weights",0.222502262787814,0.272589504298326,"strategy_1"
51.5,"Vaginal delivery",0.663661361027959,"Logistic‐model weights",0.640735989169723,0.688438235489323,"strategy_1"
51.5,"Other modes",0.0919326742576845,"Logistic‐model weights",0.0771372294057714,0.106595909215821,"strategy_1"
52,"Overall survival",0.242470484402677,"Logistic‐model weights",0.219748644822358,0.271482217237248,"strategy_1"
52,"Vaginal delivery",0.665596841339639,"Logistic‐model weights",0.640941038982367,0.689174224962242,"strategy_1"
52,"Other modes",0.0919326742576845,"Logistic‐model weights",0.0771372294057714,0.106595909215821,"strategy_1"
52.5,"Overall survival",0.242470484402677,"Logistic‐model weights",0.219748644822358,0.271482217237248,"strategy_1"
52.5,"Vaginal delivery",0.665596841339639,"Logistic‐model weights",0.640941038982367,0.689174224962242,"strategy_1"
52.5,"Other modes",0.0919326742576845,"Logistic‐model weights",0.0771372294057714,0.106595909215821,"strategy_1"
53,"Overall survival",0.242470484402677,"Logistic‐model weights",0.219748644822358,0.271482217237248,"strategy_1"
53,"Vaginal delivery",0.665596841339639,"Logistic‐model weights",0.640941038982367,0.689174224962242,"strategy_1"
53,"Other modes",0.0919326742576845,"Logistic‐model weights",0.0771372294057714,0.106595909215821,"strategy_1"
53.5,"Overall survival",0.240386483367756,"Logistic‐model weights",0.219488805776528,0.269390869623103,"strategy_1"
53.5,"Vaginal delivery",0.665596841339639,"Logistic‐model weights",0.640941038982367,0.689174224962242,"strategy_1"
53.5,"Other modes",0.094016675292605,"Logistic‐model weights",0.0789032054909446,0.109876169142253,"strategy_1"
54,"Overall survival",0.23616750505789,"Logistic‐model weights",0.214951120420244,0.265830324575301,"strategy_1"
54,"Vaginal delivery",0.667725003078465,"Logistic‐model weights",0.644189037212456,0.69221009291907,"strategy_1"
54,"Other modes",0.0961074918636461,"Logistic‐model weights",0.0798817430672613,0.113370540783433,"strategy_1"
54.5,"Overall survival",0.230325302020934,"Logistic‐model weights",0.208291368693865,0.257038508291472,"strategy_1"
54.5,"Vaginal delivery",0.67356720611542,"Logistic‐model weights",0.649573417289635,0.697926486131333,"strategy_1"
54.5,"Other modes",0.0961074918636461,"Logistic‐model weights",0.0798817430672613,0.113370540783433,"strategy_1"
55,"Overall survival",0.223772308596147,"Logistic‐model weights",0.20124242987382,0.253610996332556,"strategy_1"
55,"Vaginal delivery",0.680120199540207,"Logistic‐model weights",0.653248913931444,0.7057946381277,"strategy_1"
55,"Other modes",0.0961074918636461,"Logistic‐model weights",0.0798817430672613,0.113370540783433,"strategy_1"
55.5,"Overall survival",0.220052840035546,"Logistic‐model weights",0.197426423959272,0.248263982850049,"strategy_1"
55.5,"Vaginal delivery",0.683839668100808,"Logistic‐model weights",0.657731303018886,0.70977442892618,"strategy_1"
55.5,"Other modes",0.0961074918636461,"Logistic‐model weights",0.0798817430672613,0.113370540783433,"strategy_1"
56,"Overall survival",0.215669984486778,"Logistic‐model weights",0.19223672586791,0.245530339172529,"strategy_1"
56,"Vaginal delivery",0.686031095875192,"Logistic‐model weights",0.659689187189068,0.712274404092516,"strategy_1"
56,"Other modes",0.0982989196380301,"Logistic‐model weights",0.0821203665346165,0.115903080192117,"strategy_1"
56.5,"Overall survival",0.212248866639977,"Logistic‐model weights",0.18862668282083,0.240722332088431,"strategy_1"
56.5,"Vaginal delivery",0.689452213721993,"Logistic‐model weights",0.662711661437455,0.7162148207324,"strategy_1"
56.5,"Other modes",0.0982989196380301,"Logistic‐model weights",0.0821203665346165,0.115903080192117,"strategy_1"
57,"Overall survival",0.204355187657886,"Logistic‐model weights",0.181409296721954,0.230410564687044,"strategy_1"
57,"Vaginal delivery",0.697345892704084,"Logistic‐model weights",0.671389385915333,0.725755890371405,"strategy_1"
57,"Other modes",0.0982989196380301,"Logistic‐model weights",0.0821203665346165,0.115903080192117,"strategy_1"
57.5,"Overall survival",0.202097037495734,"Logistic‐model weights",0.177858078346655,0.226782279773448,"strategy_1"
57.5,"Vaginal delivery",0.699604042866236,"Logistic‐model weights",0.675376227012534,0.728865286995094,"strategy_1"
57.5,"Other modes",0.0982989196380301,"Logistic‐model weights",0.0821203665346165,0.115903080192117,"strategy_1"
58,"Overall survival",0.199829470834792,"Logistic‐model weights",0.174403470182613,0.225699672901841,"strategy_1"
58,"Vaginal delivery",0.701871609527179,"Logistic‐model weights",0.675744790372644,0.732917015457784,"strategy_1"
58,"Other modes",0.0982989196380301,"Logistic‐model weights",0.0821203665346165,0.115903080192117,"strategy_1"
58.5,"Overall survival",0.192955653200235,"Logistic‐model weights",0.167560154435299,0.216931419232355,"strategy_1"
58.5,"Vaginal delivery",0.706449100414673,"Logistic‐model weights",0.679605655233927,0.736593571689115,"strategy_1"
58.5,"Other modes",0.100595246385093,"Logistic‐model weights",0.0828807677832437,0.11986110925147,"strategy_1"
59,"Overall survival",0.19062098890089,"Logistic‐model weights",0.165943158418229,0.215116288651676,"strategy_1"
59,"Vaginal delivery",0.706449100414673,"Logistic‐model weights",0.679605655233927,0.736593571689115,"strategy_1"
59,"Other modes",0.102929910684438,"Logistic‐model weights",0.0850264853304794,0.123005166574224,"strategy_1"
59.5,"Overall survival",0.185930863531915,"Logistic‐model weights",0.162019201708974,0.210873798334645,"strategy_1"
59.5,"Vaginal delivery",0.711139225783647,"Logistic‐model weights",0.685593429440605,0.740041877569801,"strategy_1"
59.5,"Other modes",0.102929910684438,"Logistic‐model weights",0.0850264853304794,0.123005166574224,"strategy_1"
60,"Overall survival",0.183478139215133,"Logistic‐model weights",0.160312859737757,0.208878811958915,"strategy_1"
60,"Vaginal delivery",0.71359195010043,"Logistic‐model weights",0.687540731038904,0.742450715983596,"strategy_1"
60,"Other modes",0.102929910684438,"Logistic‐model weights",0.0850264853304794,0.123005166574224,"strategy_1"
60.5,"Overall survival",0.181009560396022,"Logistic‐model weights",0.158161535571045,0.208304999052634,"strategy_1"
60.5,"Vaginal delivery",0.71606052891954,"Logistic‐model weights",0.689655657672511,0.745625452529323,"strategy_1"
60.5,"Other modes",0.102929910684438,"Logistic‐model weights",0.0850264853304794,0.123005166574224,"strategy_1"
61,"Overall survival",0.176011601009779,"Logistic‐model weights",0.151768607635733,0.202876737100407,"strategy_1"
61,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
61,"Other modes",0.10542889037756,"Logistic‐model weights",0.0890471379636261,0.125223752992969,"strategy_1"
61.5,"Overall survival",0.176011601009779,"Logistic‐model weights",0.151768607635733,0.202876737100407,"strategy_1"
61.5,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
61.5,"Other modes",0.10542889037756,"Logistic‐model weights",0.0890471379636261,0.125223752992969,"strategy_1"
62,"Overall survival",0.176011601009779,"Logistic‐model weights",0.151768607635733,0.202876737100407,"strategy_1"
62,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
62,"Other modes",0.10542889037756,"Logistic‐model weights",0.0890471379636261,0.125223752992969,"strategy_1"
62.5,"Overall survival",0.176011601009779,"Logistic‐model weights",0.151768607635733,0.202876737100407,"strategy_1"
62.5,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
62.5,"Other modes",0.10542889037756,"Logistic‐model weights",0.0890471379636261,0.125223752992969,"strategy_1"
63,"Overall survival",0.176011601009779,"Logistic‐model weights",0.151768607635733,0.202876737100407,"strategy_1"
63,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
63,"Other modes",0.10542889037756,"Logistic‐model weights",0.0890471379636261,0.125223752992969,"strategy_1"
63.5,"Overall survival",0.173494953363626,"Logistic‐model weights",0.149275842590407,0.198912208344847,"strategy_1"
63.5,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
63.5,"Other modes",0.107945538023713,"Logistic‐model weights",0.0905218468181817,0.128683771734332,"strategy_1"
64,"Overall survival",0.173494953363626,"Logistic‐model weights",0.149275842590407,0.198912208344847,"strategy_1"
64,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
64,"Other modes",0.107945538023713,"Logistic‐model weights",0.0905218468181817,0.128683771734332,"strategy_1"
64.5,"Overall survival",0.173494953363626,"Logistic‐model weights",0.149275842590407,0.198912208344847,"strategy_1"
64.5,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
64.5,"Other modes",0.107945538023713,"Logistic‐model weights",0.0905218468181817,0.128683771734332,"strategy_1"
65,"Overall survival",0.173494953363626,"Logistic‐model weights",0.149275842590407,0.198912208344847,"strategy_1"
65,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
65,"Other modes",0.107945538023713,"Logistic‐model weights",0.0905218468181817,0.128683771734332,"strategy_1"
65.5,"Overall survival",0.173494953363626,"Logistic‐model weights",0.149275842590407,0.198912208344847,"strategy_1"
65.5,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
65.5,"Other modes",0.107945538023713,"Logistic‐model weights",0.0905218468181817,0.128683771734332,"strategy_1"
66,"Overall survival",0.173494953363626,"Logistic‐model weights",0.149275842590407,0.198912208344847,"strategy_1"
66,"Vaginal delivery",0.718559508612662,"Logistic‐model weights",0.691998744949213,0.749360877940303,"strategy_1"
66,"Other modes",0.107945538023713,"Logistic‐model weights",0.0905218468181817,0.128683771734332,"strategy_1"
66.5,"Overall survival",0.170722050256386,"Logistic‐model weights",0.14559727975122,0.197887319870555,"strategy_1"
66.5,"Vaginal delivery",0.721332411719901,"Logistic‐model weights",0.694721102435555,0.750294781267935,"strategy_1"
66.5,"Other modes",0.107945538023713,"Logistic‐model weights",0.0905218468181817,0.128683771734332,"strategy_1"
67,"Overall survival",0.170722050256386,"Logistic‐model weights",0.14559727975122,0.197887319870555,"strategy_1"
67,"Vaginal delivery",0.721332411719901,"Logistic‐model weights",0.694721102435555,0.750294781267935,"strategy_1"
67,"Other modes",0.107945538023713,"Logistic‐model weights",0.0905218468181817,0.128683771734332,"strategy_1"
67.5,"Overall survival",0.162357143861166,"Logistic‐model weights",0.134703378718434,0.189372079357999,"strategy_1"
67.5,"Vaginal delivery",0.726924415007882,"Logistic‐model weights",0.698263394643917,0.755080599529628,"strategy_1"
67.5,"Other modes",0.110718441130952,"Logistic‐model weights",0.0913347082845302,0.132139598746519,"strategy_1"
68,"Overall survival",0.159561142217176,"Logistic‐model weights",0.133066492033187,0.18614959041186,"strategy_1"
68,"Vaginal delivery",0.726924415007882,"Logistic‐model weights",0.698263394643917,0.755080599529628,"strategy_1"
68,"Other modes",0.113514442774943,"Logistic‐model weights",0.0940112204304474,0.1362066159463,"strategy_1"
68.5,"Overall survival",0.159561142217176,"Logistic‐model weights",0.133066492033187,0.18614959041186,"strategy_1"
68.5,"Vaginal delivery",0.726924415007882,"Logistic‐model weights",0.698263394643917,0.755080599529628,"strategy_1"
68.5,"Other modes",0.113514442774943,"Logistic‐model weights",0.0940112204304474,0.1362066159463,"strategy_1"
69,"Overall survival",0.159561142217176,"Logistic‐model weights",0.133066492033187,0.18614959041186,"strategy_1"
69,"Vaginal delivery",0.726924415007882,"Logistic‐model weights",0.698263394643917,0.755080599529628,"strategy_1"
69,"Other modes",0.113514442774943,"Logistic‐model weights",0.0940112204304474,0.1362066159463,"strategy_1"
69.5,"Overall survival",0.156740608675608,"Logistic‐model weights",0.12968176515274,0.182812767905252,"strategy_1"
69.5,"Vaginal delivery",0.72974494854945,"Logistic‐model weights",0.70257340145336,0.757353556646446,"strategy_1"
69.5,"Other modes",0.113514442774943,"Logistic‐model weights",0.0940112204304474,0.1362066159463,"strategy_1"
70,"Overall survival",0.148118617123044,"Logistic‐model weights",0.119849694105496,0.175323031529691,"strategy_1"
70,"Vaginal delivery",0.738366940102014,"Logistic‐model weights",0.708887206341611,0.767424822808296,"strategy_1"
70,"Other modes",0.113514442774943,"Logistic‐model weights",0.0940112204304474,0.1362066159463,"strategy_1"
70.5,"Overall survival",0.145244619938856,"Logistic‐model weights",0.115012683152274,0.174088955763062,"strategy_1"
70.5,"Vaginal delivery",0.738366940102014,"Logistic‐model weights",0.708887206341611,0.767424822808296,"strategy_1"
70.5,"Other modes",0.116388439959131,"Logistic‐model weights",0.0955704728363888,0.138768972475802,"strategy_1"
71,"Overall survival",0.145244619938856,"Logistic‐model weights",0.115012683152274,0.174088955763062,"strategy_1"
71,"Vaginal delivery",0.738366940102014,"Logistic‐model weights",0.708887206341611,0.767424822808296,"strategy_1"
71,"Other modes",0.116388439959131,"Logistic‐model weights",0.0955704728363888,0.138768972475802,"strategy_1"
71.5,"Overall survival",0.145244619938856,"Logistic‐model weights",0.115012683152274,0.174088955763062,"strategy_1"
71.5,"Vaginal delivery",0.738366940102014,"Logistic‐model weights",0.708887206341611,0.767424822808296,"strategy_1"
71.5,"Other modes",0.116388439959131,"Logistic‐model weights",0.0955704728363888,0.138768972475802,"strategy_1"
72,"Overall survival",0.145244619938856,"Logistic‐model weights",0.115012683152274,0.174088955763062,"strategy_1"
72,"Vaginal delivery",0.738366940102014,"Logistic‐model weights",0.708887206341611,0.767424822808296,"strategy_1"
72,"Other modes",0.116388439959131,"Logistic‐model weights",0.0955704728363888,0.138768972475802,"strategy_1"
