"time","event","prob","method","cif_lower","cif_upper","clone"
26,"Overall survival",0.0278690710351596,"Cox.SW‐model weights",0.0180666745997903,0.0414778694090939,"window_0_8"
26,"Vaginal delivery",0.787979144336742,"Cox.SW‐model weights",0.760376359147788,0.809642537845307,"window_0_8"
26,"Other modes",0.184151784628097,"Cox.SW‐model weights",0.16439165430613,0.206142696122532,"window_0_8"
26.5,"Overall survival",0.0278690710351596,"Cox.SW‐model weights",0.0180666745997903,0.0414778694090939,"window_0_8"
26.5,"Vaginal delivery",0.787979144336742,"Cox.SW‐model weights",0.760376359147788,0.809642537845307,"window_0_8"
26.5,"Other modes",0.184151784628097,"Cox.SW‐model weights",0.16439165430613,0.206142696122532,"window_0_8"
27,"Overall survival",0.0250124797463524,"Cox.SW‐model weights",0.0147808985053615,0.0379172869286007,"window_0_8"
27,"Vaginal delivery",0.79083573562555,"Cox.SW‐model weights",0.763717643342883,0.812181048807148,"window_0_8"
27,"Other modes",0.184151784628097,"Cox.SW‐model weights",0.16439165430613,0.206142696122532,"window_0_8"
27.5,"Overall survival",0.0206982105747895,"Cox.SW‐model weights",0.0107599722150141,0.0331533121775242,"window_0_8"
27.5,"Vaginal delivery",0.795150004797112,"Cox.SW‐model weights",0.771216390600566,0.815944615629698,"window_0_8"
27.5,"Other modes",0.184151784628097,"Cox.SW‐model weights",0.16439165430613,0.206142696122532,"window_0_8"
28,"Overall survival",0.0161683880187519,"Cox.SW‐model weights",0.00704656779875734,0.0263860432935453,"window_0_8"
28,"Vaginal delivery",0.798161836840752,"Cox.SW‐model weights",0.774844610029285,0.817503580353814,"window_0_8"
28,"Other modes",0.185669775140495,"Cox.SW‐model weights",0.166379376047394,0.207633600146999,"window_0_8"
28.5,"Overall survival",0.0131183761709556,"Cox.SW‐model weights",0.00497499872769592,0.0209151404017484,"window_0_8"
28.5,"Vaginal delivery",0.79968684276465,"Cox.SW‐model weights",0.777799377089663,0.818869126341431,"window_0_8"
28.5,"Other modes",0.187194781064393,"Cox.SW‐model weights",0.168146981796247,0.209517478945145,"window_0_8"
29,"Overall survival",0.0121244649145957,"Cox.SW‐model weights",0.00447002227935055,0.0204343044305371,"window_0_8"
29,"Vaginal delivery",0.80068075402101,"Cox.SW‐model weights",0.779172644533551,0.819532437331316,"window_0_8"
29,"Other modes",0.187194781064393,"Cox.SW‐model weights",0.168146981796247,0.209517478945145,"window_0_8"
29.5,"Overall survival",0.00907445306679931,"Cox.SW‐model weights",0.00299954850889476,0.0163411793540909,"window_0_8"
29.5,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
29.5,"Other modes",0.188719786988291,"Cox.SW‐model weights",0.168832194778812,0.210305422861291,"window_0_8"
30,"Overall survival",0.00754944714290113,"Cox.SW‐model weights",0.00152214020765068,0.0152385504978244,"window_0_8"
30,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
30,"Other modes",0.190244792912189,"Cox.SW‐model weights",0.171151645840383,0.212141910661884,"window_0_8"
30.5,"Overall survival",0.00754944714290113,"Cox.SW‐model weights",0.00152214020765068,0.0152385504978244,"window_0_8"
30.5,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
30.5,"Other modes",0.190244792912189,"Cox.SW‐model weights",0.171151645840383,0.212141910661884,"window_0_8"
31,"Overall survival",0.00754944714290113,"Cox.SW‐model weights",0.00152214020765068,0.0152385504978244,"window_0_8"
31,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
31,"Other modes",0.190244792912189,"Cox.SW‐model weights",0.171151645840383,0.212141910661884,"window_0_8"
31.5,"Overall survival",0.00754944714290113,"Cox.SW‐model weights",0.00152214020765068,0.0152385504978244,"window_0_8"
31.5,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
31.5,"Other modes",0.190244792912189,"Cox.SW‐model weights",0.171151645840383,0.212141910661884,"window_0_8"
32,"Overall survival",0.00754944714290113,"Cox.SW‐model weights",0.00152214020765068,0.0152385504978244,"window_0_8"
32,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
32,"Other modes",0.190244792912189,"Cox.SW‐model weights",0.171151645840383,0.212141910661884,"window_0_8"
32.5,"Overall survival",0.00754944714290113,"Cox.SW‐model weights",0.00152214020765068,0.0152385504978244,"window_0_8"
32.5,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
32.5,"Other modes",0.190244792912189,"Cox.SW‐model weights",0.171151645840383,0.212141910661884,"window_0_8"
33,"Overall survival",0.00754944714290113,"Cox.SW‐model weights",0.00152214020765068,0.0152385504978244,"window_0_8"
33,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
33,"Other modes",0.190244792912189,"Cox.SW‐model weights",0.171151645840383,0.212141910661884,"window_0_8"
33.5,"Overall survival",0.00754944714290113,"Cox.SW‐model weights",0.00152214020765068,0.0152385504978244,"window_0_8"
33.5,"Vaginal delivery",0.802205759944909,"Cox.SW‐model weights",0.780366146951083,0.82105685724219,"window_0_8"
33.5,"Other modes",0.190244792912189,"Cox.SW‐model weights",0.171151645840383,0.212141910661884,"window_0_8"
34,"Overall survival",0.00457501777160087,"Cox.SW‐model weights",8.51090653298037e-14,0.0106028793973013,"window_0_8"
34,"Vaginal delivery",0.803655183392311,"Cox.SW‐model weights",0.781815925350605,0.822577796830617,"window_0_8"
34,"Other modes",0.191769798836088,"Cox.SW‐model weights",0.172685836914734,0.213258545411538,"window_0_8"
34.5,"Overall survival",0.00305001184770269,"Cox.SW‐model weights",-6.09524042705007e-14,0.00720971045564142,"window_0_8"
34.5,"Vaginal delivery",0.803655183392311,"Cox.SW‐model weights",0.781815925350605,0.822577796830617,"window_0_8"
34.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
35,"Overall survival",0.00305001184770269,"Cox.SW‐model weights",-6.09524042705007e-14,0.00720971045564142,"window_0_8"
35,"Vaginal delivery",0.803655183392311,"Cox.SW‐model weights",0.781815925350605,0.822577796830617,"window_0_8"
35,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
35.5,"Overall survival",0.00305001184770269,"Cox.SW‐model weights",-6.09524042705007e-14,0.00720971045564142,"window_0_8"
35.5,"Vaginal delivery",0.803655183392311,"Cox.SW‐model weights",0.781815925350605,0.822577796830617,"window_0_8"
35.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
36,"Overall survival",0.00305001184770269,"Cox.SW‐model weights",-6.09524042705007e-14,0.00720971045564142,"window_0_8"
36,"Vaginal delivery",0.803655183392311,"Cox.SW‐model weights",0.781815925350605,0.822577796830617,"window_0_8"
36,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
36.5,"Overall survival",0.00305001184770269,"Cox.SW‐model weights",-6.09524042705007e-14,0.00720971045564142,"window_0_8"
36.5,"Vaginal delivery",0.803655183392311,"Cox.SW‐model weights",0.781815925350605,0.822577796830617,"window_0_8"
36.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
37,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
37,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
37,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
37.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
37.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
37.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
38,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
38,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
38,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
38.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
38.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
38.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
39,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
39,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
39,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
39.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
39.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
39.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
40,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
40,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
40,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
40.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
40.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
40.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
41,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
41,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
41,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
41.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
41.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
41.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
42,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
42,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
42,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
42.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
42.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
42.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
43,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
43,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
43,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
43.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
43.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
43.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
44,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
44,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
44,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
44.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
44.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
44.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
45,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
45,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
45,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
45.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
45.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
45.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
46,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
46,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
46,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
46.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
46.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
46.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
47,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
47,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
47,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
47.5,"Overall survival",0.00152500592380451,"Cox.SW‐model weights",-1.34413926231073e-13,0.00467365833070453,"window_0_8"
47.5,"Vaginal delivery",0.805180189316209,"Cox.SW‐model weights",0.78377594266943,0.823505577895365,"window_0_8"
47.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
48,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
48,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
48,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
48.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
48.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
48.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
49,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
49,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
49,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
49.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
49.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
49.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
50,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
50,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
50,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
50.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
50.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
50.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
51,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
51,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
51,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
51.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
51.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
51.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
52,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
52,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
52,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
52.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
52.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
52.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
53,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
53,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
53,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
53.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
53.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
53.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
54,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
54,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
54,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
54.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
54.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
54.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
55,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
55,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
55,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
55.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
55.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
55.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
56,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
56,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
56,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
56.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
56.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
56.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
57,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
57,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
57,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
57.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
57.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
57.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
58,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
58,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
58,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
58.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
58.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
58.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
59,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
59,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
59,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
59.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
59.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
59.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
60,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
60,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
60,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
60.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
60.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
60.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
61,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
61,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
61,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
61.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
61.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
61.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
62,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
62,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
62,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
62.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
62.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
62.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
63,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
63,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
63,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
63.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
63.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
63.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
64,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
64,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
64,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
64.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
64.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
64.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
65,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
65,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
65,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
65.5,"Overall survival",-9.36671881420071e-14,"Cox.SW‐model weights",-1.87363974174913e-13,1.91261178076768e-13,"window_0_8"
65.5,"Vaginal delivery",0.806705195240107,"Cox.SW‐model weights",0.785247436911051,0.825475334588506,"window_0_8"
65.5,"Other modes",0.193294804759986,"Cox.SW‐model weights",0.174524665411536,0.214752563088935,"window_0_8"
